8.64871, 12.0517, 11.1572, 9.05147, 14.9886, 17.4209, 18.8044, 13.0121
8.66562, 11.8977, 11.1572, 9.05147, 14.952, 17.7535, 18.8778, 12.649
8.61789, 11.7598, 11.1572, 8.71207, 14.5923, 17.5976, 18.9715, 12.375
8.61789, 11.4748, 11.1428, 8.5369, 14.5428, 16.2793, 18.7831, 11.7897
8.60925, 11.1256, 11.1482, 7.9019, 14.6529, 15.5746, 18.2727, 11.7482
8.60925, 11.1256, 11.1482, 7.9019, 14.6529, 15.5746, 18.2727, 11.7482
8.60068, 10.9153, 11.1877, 7.82857, 14.3603, 15.1915, 17.8949, 11.8831
8.74759, 11.2178, 10.8151, 7.75206, 14.4647, 15.2842, 17.9243, 11.9027
8.74759, 11.2178, 10.6629, 8.07814, 14.4431, 15.3904, 17.6601, 11.7328
8.74759, 11.2178, 10.6629, 8.07814, 14.4431, 15.3904, 17.6601, 11.7328
8.20389, 10.5501, 10.671, 8.24164, 14.0674, 14.9419, 17.3891, 10.7469
8.20389, 10.5501, 10.671, 8.24164, 14.0674, 14.9419, 17.3891, 10.7469
7.8287, 10.7062, 10.4056, 8.02087, 13.8026, 14.9799, 17.7451, 10.3872
7.93939, 10.2693, 10.4124, 7.6087, 13.5705, 14.291, 17.7074, 9.97964
8.23703, 9.77147, 10.2277, 7.03807, 13.851, 12.9902, 17.1779, 10.0823
8.23703, 9.77147, 10.2277, 7.03807, 13.851, 12.9902, 17.1779, 10.0823
8.24683, 9.39861, 10.2187, 6.88083, 13.6314, 13.3139, 16.9484, 9.61632
8.24683, 9.39861, 10.2187, 6.88083, 13.6314, 13.3139, 16.9484, 9.61632
8.38254, 9.24426, 10.2294, 6.82857, 13.4004, 13.1328, 16.6003, 9.96854
8.28683, 8.98795, 10.1464, 6.97066, 13.2671, 13.0658, 16.1396, 9.97467
8.16037, 8.55389, 10.109, 6.69177, 13.2258, 13.1585, 16.2252, 9.85341
8.16037, 8.55389, 9.65942, 6.56282, 12.8761, 12.9548, 15.8781, 9.88597
8.16037, 8.55389, 9.65942, 6.56282, 12.8761, 12.9548, 15.8781, 9.88597
7.91312, 9.11728, 9.7041, 6.15154, 12.2927, 12.5416, 15.46, 9.45529
7.80484, 8.83513, 9.74225, 6.10138, 12.6707, 11.7376, 15.2841, 8.47041
7.80484, 8.83513, 9.74225, 6.10138, 12.6707, 11.7376, 15.2841, 8.47041
7.36932, 8.18871, 9.36899, 6.06509, 12.2671, 11.067, 15.5618, 7.87241
7.36932, 8.18871, 9.36899, 6.06509, 12.2671, 11.067, 15.5618, 7.87241
7.61194, 7.89305, 9.23898, 5.9151, 12.5075, 10.9773, 14.9428, 8.51796
7.68149, 7.97021, 9.15717, 6.05147, 12.4203, 11.3715, 14.8546, 8.25346
7.68396, 7.75555, 9.25031, 5.79213, 12.1532, 10.9937, 14.9397, 7.95277
7.73016, 7.52483, 9.09476, 5.49202, 12.0674, 10.9419, 14.4903, 7.97092
7.73016, 7.52483, 9.09476, 5.49202, 12.0674, 10.9419, 14.4903, 7.97092
7.71942, 6.72026, 8.87296, 5.04256, 11.5008, 10.6347, 14.3613, 7.78139
7.71942, 6.72026, 8.87296, 5.04256, 11.5008, 10.6347, 14.3613, 7.78139
7.95724, 7.03546, 8.80899, 5.06509, 11.5318, 9.97847, 14.1402, 7.59677
7.97879, 6.99866, 8.73898, 5.2276, 11.5547, 9.7034, 13.8953, 7.21455
7.97879, 6.99866, 8.76025, 5.1385, 11.8593, 9.89716, 13.7465, 6.98785
7.87976, 6.74658, 8.73898, 5.2276, 11.4983, 9.50456, 13.4408, 7.40697
7.87976, 6.74658, 8.73898, 5.2276, 11.4983, 9.50456, 13.4408, 7.40697
7.81921, 6.69717, 8.46915, 5.23573, 10.8497, 9.19556, 13.0581, 6.9957
7.81921, 6.69717, 8.46915, 5.23573, 10.8497, 9.19556, 13.0581, 6.9957
7.38022, 7.05959, 8.12735, 4.93651, 10.602, 9.3647, 12.4218, 6.75165
6.60159, 6.317, 8.02744, 4.55612, 10.25, 9.18236, 12.6115, 6.52173
6.70123, 5.86667, 7.68463, 4.36438, 10.3801, 9.34586, 12.3651, 6.94275
6.69662, 5.96829, 7.6673, 4.21259, 10.0289, 9.37442, 12.3446, 6.81369
6.69662, 5.96829, 7.6673, 4.21259, 10.0289, 9.37442, 12.3446, 6.81369
6.43817, 5.64404, 7.88483, 3.9151, 9.84599, 9.02249, 12.2759, 6.37912
6.43817, 5.64404, 7.73898, 4.2276, 9.81487, 8.33328, 12.1361, 5.76762
6.11777, 5.95552, 7.67096, 4.26204, 9.83072, 8.16724, 11.8454, 5.36458
6.45758, 5.56129, 7.40875, 4.21104, 9.79976, 7.97649, 11.5844, 5.02798
6.5325, 5.50365, 7.40875, 4.21104, 10.0344, 7.55853, 11.4723, 5.12564
6.5325, 5.50365, 7.40875, 4.21104, 10.0344, 7.55853, 11.4723, 5.12564
6.61044, 5.33859, 7.23898, 3.9151, 9.89713, 7.50943, 11.2139, 5.06625
6.42224, 5.18871, 7.22937, 3.82857, 9.77881, 7.18927, 10.4072, 5.62213
6.42224, 5.18871, 7.22937, 3.82857, 9.77881, 7.18927, 10.4072, 5.62213
6.16037, 4.55389, 7.00882, 3.88017, 9.05594, 7.40265, 10.7942, 5.91241
6.16037, 4.55389, 7.00882, 3.88017, 9.05594, 7.40265, 10.7942, 5.91241
5.80713, 4.73267, 6.70316, 3.61761, 8.93016, 7.45688, 10.7458, 5.85825
5.89877, 4.72592, 6.68463, 3.36438, 8.53584, 7.16705, 10.3829, 6.05237
5.89877, 4.72592, 6.68463, 3.36438, 8.53584, 7.16705, 10.3829, 6.05237
5.73846, 4.93637, 6.5043, 3.29605, 8.54352, 7.04344, 10.1809, 5.69127
5.8465, 5.18823, 6.48373, 3.06525, 8.26611, 7.62123, 9.836, 5.32867
5.8465, 5.18823, 6.48373, 3.06525, 8.26611, 7.62123, 9.836, 5.32867
5.87463, 5.22163, 6.21872, 2.88083, 7.82047, 7.09433, 9.65457, 4.23483
5.72992, 4.3979, 6.22937, 2.82857, 7.90723, 6.49698, 9.91388, 3.86993
5.72992, 4.3979, 6.22937, 2.82857, 7.90723, 6.49698, 9.91388, 3.86993
5.66989, 4.42888, 6.20883, 2.79446, 8.03299, 5.82652, 9.62457, 3.44812
5.52841, 3.83456, 6.20883, 2.79446, 8.0564, 5.77834, 9.58765, 3.45184
5.55618, 3.9055, 6.08881, 2.73029, 7.93756, 5.73769, 8.90372, 3.5477
5.55618, 3.9055, 6.08881, 2.73029, 7.93756, 5.73769, 8.90372, 3.5477
5.6077, 3.9557, 5.81506, 2.75206, 8.27644, 5.55252, 8.63754, 3.92262
5.71359, 3.90123, 5.73898, 2.9151, 8.15416, 5.18236, 9.0144, 4.24152
5.71359, 3.90123, 5.73898, 2.9151, 8.15416, 5.18236, 9.0144, 4.24152
5.49332, 3.73825, 5.73898, 2.9151, 7.77881, 5.18927, 9.01407, 4.07954
5.49332, 3.73825, 5.73898, 2.9151, 7.77881, 5.18927, 9.01407, 4.07954
5.27518, 3.68784, 5.41232, 3.06509, 7.44446, 4.97752, 8.83951, 3.80667
5.27518, 3.68784, 5.41232, 3.06509, 7.44446, 4.97752, 8.83951, 3.80667
5.15234, 3.90166, 5.33835, 2.87663, 6.86179, 5.49794, 8.40674, 4.06172
5.05682, 3.36794, 5.1813, 2.36702, 6.9559, 5.39024, 8.09839, 3.62271
5.05682, 3.36794, 5.1813, 2.36702, 6.9559, 5.39024, 8.09839, 3.62271
4.61481, 3.12497, 5.06564, 1.76511, 6.49945, 5.01834, 7.8587, 3.47894
4.61481, 3.12497, 5.06564, 1.76511, 6.49945, 5.01834, 7.8587, 3.47894
4.50281, 2.99594, 4.97952, 1.6608, 6.49945, 5.01834, 7.91483, 3.36324
4.51102, 2.77504, 4.88437, 1.71297, 6.23853, 5.48033, 7.82269, 3.26367
4.51102, 2.77504, 4.88437, 1.71297, 6.23853, 5.48033, 7.82269, 3.26367
4.65958, 2.76813, 4.73898, 1.9151, 5.82047, 5.09433, 7.27478, 2.98195
4.65958, 2.76813, 4.73898, 1.9151, 5.87692, 4.53401, 6.59106, 3.39928
4.44733, 2.99193, 4.73898, 1.9151, 6.11215, 3.99001, 6.52689, 3.87682
4.44733, 2.99193, 4.73898, 1.9151, 6.11215, 3.99001, 6.52689, 3.87682
4.44733, 2.99193, 4.73898, 1.9151, 6.11215, 3.99001, 6.52689, 3.87682
4.24579, 2.98997, 4.18546, 2.16893, 5.7088, 4.11446, 6.453, 4.00334
4.24579, 2.98997, 4.18546, 2.16893, 5.7088, 4.11446, 6.453, 4.00334
3.97748, 3.14314, 4.16397, 2.0401, 5.92047, 4.02454, 6.50693, 3.33778
3.97748, 3.14314, 4.16397, 2.0401, 5.92047, 4.02454, 6.50693, 3.33778
3.97748, 3.14314, 4.16397, 2.0401, 5.92047, 4.02454, 6.50693, 3.33778
3.64099, 3.17491, 3.96121, 1.9659, 5.33609, 3.87668, 6.17178, 2.77315
3.64099, 3.17491, 3.96121, 1.9659, 5.33609, 3.87668, 6.17178, 2.77315
3.91797, 2.89648, 3.73898, 2.2276, 5.40912, 4.158, 6.06357, 2.20833
3.91797, 2.89648, 3.73898, 2.2276, 5.40912, 4.158, 6.06357, 2.20833
3.68738, 2.52289, 3.71857, 2.12938, 4.92801, 3.29251, 5.86765, 1.93895
3.68738, 2.52289, 3.71857, 2.12938, 4.92801, 3.29251, 5.86765, 1.93895
3.66782, 2.10089, 3.77679, 1.78452, 4.83548, 3.06996, 5.73709, 2
3.66782, 2.10089, 3.77679, 1.78452, 4.83548, 3.06996, 5.73709, 2
3.66782, 2.10089, 3.77679, 1.78452, 4.83548, 3.06996, 5.73709, 2
3.52841, 1.83456, 3.38992, 1.47485, 4.85822, 3.11201, 5.60931, 1.64478
3.52841, 1.83456, 3.38992, 1.47485, 4.85822, 3.11201, 5.60931, 1.64478
3.73373, 1.93071, 3.18546, 1.16893, 4.12952, 3.39656, 5.10696, 1.43634
3.73373, 1.93071, 3.18546, 1.16893, 4.12952, 3.39656, 5.10696, 1.43634
